severity,weather,road,light,lat,lon,highway,speed
property damage only,clear,dry,dusk,44.71523987791838,-63.67874731630699,secondary,50
property damage only,clear,dry,daylight,44.6405677081315,-63.59938323650405,residential,40
property damage only,clear,dry,daylight,44.69676590427043,-63.601868548968184,residential,40
property damage only,clear,dry,daylight,44.667760677550234,-63.54245351791106,residential,40
property damage only,clear,dry,daylight,44.71955907929565,-63.67298965060821,primary,50
property damage only,clear,dry,daylight,44.6615402025866,-63.60512415094871,tertiary,50
property damage only,clear,dry,daylight,44.64237578435462,-63.59275654747661,residential,40
property damage only,clear,dry,daylight,44.66273488758053,-63.62236744062975,primary,60
property damage only,clear,dry,daylight,44.630903556623224,-63.608739162121815,secondary,50
property damage only,clear,dry,daylight,44.72456993506101,-63.66898168185121,residential,40
property damage only,clear,dry,daylight,44.670019286065,-63.56494311595391,residential,40
property damage only,clear,dry,daylight,44.66067952361429,-63.60104098738585,secondary,50
property damage only,clear,dry,daylight,44.80714301380192,-63.62701648806774,secondary,60
non-fatal injury,clear,dry,daylight,44.65302086632885,-63.5902164556011,tertiary,50
property damage only,overcast,dry,dark,44.68686563524637,-63.580540291148495,residential,40
non-fatal injury,clear,dry,daylight,44.76631841691273,-63.63342372682187,highway,100
property damage only,clear,dry,daylight,44.67208492787419,-63.52248466989946,secondary,50
property damage only,clear,dry,dark,44.67250367775757,-63.65907163694755,residential,40
property damage only,clear,dry,dusk,44.6819543224502,-63.67785381647296,residential,40
property damage only,clear,dry,daylight,44.814635766977176,-63.616562582659405,residential,50
non-fatal injury,clear,dry,dark,44.72227192338416,-63.689070057661034,secondary,50
property damage only,clear,dry,daylight,44.64169133518053,-63.61993574622941,primary,60
property damage only,clear,dry,daylight,44.68403452800671,-63.88787876037704,primary,70
non-fatal injury,clear,dry,daylight,44.635485312347775,-63.65126407090957,primary,70
property damage only,clear,dry,dusk,44.657634570994624,-63.90568891119537,primary,70
property damage only,clear,dry,dark,44.80556642005707,-63.60555316245358,highway,100
property damage only,clear,dry,daylight,44.6522404980601,-63.64464117944824,residential,40
property damage only,overcast,dry,dark,44.679583489928326,-63.58391221497391,residential,40
property damage only,clear,dry,daylight,44.8184686919317,-63.7616128722019,residential,50
property damage only,clear,dry,daylight,44.64653880794305,-63.673267114004894,tertiary,50
property damage only,clear,dry,daylight,44.468769043445384,-63.72113204136014,secondary,50
property damage only,clear,dry,dark,44.73131459917915,-63.656240997474775,residential,40
property damage only,clear,dry,dark,44.69208849729658,-63.5837854464085,highway,100
non-fatal injury,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
non-fatal injury,clear,dry,daylight,44.878816013109216,-63.52580824385316,residential,40
property damage only,clear,dry,daylight,44.68911584289853,-63.50484380084981,tertiary,50
property damage only,clear,dry,dark,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.78137410000454,-63.70057984772826,primary,50
non-fatal injury,clear,dry,daylight,44.73103949642656,-63.54414340880976,highway,100
property damage only,clear,dry,daylight,44.68875535216084,-63.88044213868009,primary,70
property damage only,clear,dry,dark,44.680057585266496,-63.65422368804363,primary,50
property damage only,clear,dry,dawn,44.522596907630536,-63.78781045549361,secondary,50
property damage only,clear,dry,daylight,44.64950347989523,-63.57381140109766,tertiary,50
non-fatal injury,clear,dry,daylight,44.66808953402535,-63.61438881693352,residential,40
property damage only,clear,dry,daylight,44.68356676819195,-63.52166670470124,residential,40
property damage only,clear,dry,daylight,44.64653880794305,-63.673267114004894,tertiary,50
property damage only,clear,dry,daylight,44.67175304602278,-63.51826792402743,tertiary,50
property damage only,clear,dry,daylight,44.91787107624097,-62.52008046860236,residential,40
non-fatal injury,clear,dry,daylight,44.634907410419515,-63.714777053263035,secondary,60
property damage only,clear,dry,daylight,44.661021762430906,-63.60442500292634,residential,40
property damage only,clear,dry,daylight,44.646567218225954,-63.57230701242065,tertiary,50
property damage only,clear,dry,daylight,44.667232842220734,-63.56770398151603,secondary,50
property damage only,clear,dry,daylight,44.65412399665856,-63.61154232094667,residential,40
property damage only,clear,dry,daylight,44.6595907448017,-63.627719733461454,residential,40
property damage only,clear,dry,daylight,44.70048893428748,-63.56747349262245,tertiary,50
property damage only,clear,dry,daylight,44.75961341008995,-63.66942385203451,primary,50
property damage only,clear,dry,daylight,44.68382162877929,-63.67569256147276,residential,40
property damage only,clear,dry,daylight,44.744816861338535,-63.65645690380361,highway,100
property damage only,clear,dry,daylight,44.653718912041434,-63.59621430569711,residential,40
property damage only,overcast,dry,daylight,44.696407863792935,-63.496614888415806,residential,40
non-fatal injury,clear,dry,daylight,44.67230450411839,-63.58313261303984,residential,40
non-fatal injury,clear,dry,daylight,44.65485316252605,-63.52858566127723,residential,40
property damage only,clear,dry,daylight,44.6533351774096,-63.59383930593303,secondary,50
property damage only,clear,dry,daylight,44.655129996263824,-63.53100976741819,residential,40
property damage only,clear,dry,daylight,44.654662221251776,-63.59486183744226,primary,60
property damage only,overcast,dry,daylight,44.72634280970863,-63.30659340963618,residential,40
property damage only,clear,dry,daylight,44.648919864675165,-63.67709060134681,residential,20
property damage only,rain,wet,dark,44.67194904720215,-63.49018622619901,secondary,50
property damage only,clear,dry,daylight,44.66686521719175,-63.54334083113618,residential,40
non-fatal injury,clear,dry,daylight,44.65610988248617,-63.59691988974355,secondary,50
property damage only,overcast,dry,daylight,44.70562918737053,-63.28542818871317,residential,40
property damage only,clear,dry,daylight,44.71754609662524,-63.582248475487525,primary,50
property damage only,clear,dry,daylight,44.666215437384345,-63.5820371433503,primary,50
property damage only,clear,dry,daylight,44.68002235374544,-63.542378650401915,highway,80
non-fatal injury,rain,wet,dark,44.69569357984881,-63.60035551162043,residential,40
property damage only,clear,dry,daylight,44.72574570550541,-63.739622439584934,secondary,60
non-fatal injury,clear,dry,daylight,44.74922948315241,-63.21467101270411,residential,40
property damage only,clear,dry,daylight,44.64719272370172,-63.59090138312286,primary,60
non-fatal injury,clear,dry,daylight,44.51303828648753,-63.88812178501921,secondary,50
property damage only,clear,dry,daylight,44.68961666507503,-63.8935672900169,primary,70
property damage only,fog,dry,dark,44.69998726702167,-63.581302511017455,secondary,70
property damage only,clear,dry,daylight,44.6464867549157,-63.59336588935312,primary,60
property damage only,clear,dry,daylight,44.79273484289357,-63.15518540933984,residential,40
property damage only,clear,dry,daylight,44.64321345105244,-63.604694014504446,primary,60
property damage only,clear,dry,daylight,44.6963328019414,-63.688118659761,highway,100
property damage only,clear,dry,daylight,44.8038659889912,-63.60024983767895,highway,100
non-fatal injury,clear,dry,daylight,44.644210911907685,-63.575423756038035,tertiary,50
property damage only,fog,dry,dawn,44.698378978155105,-63.60496498822515,residential,40
property damage only,clear,dry,dusk,44.66740201251086,-63.60489498889331,residential,40
property damage only,clear,dry,daylight,44.6450297398155,-63.54239295722807,residential,40
property damage only,clear,dry,daylight,44.64062595237222,-63.59857684038324,secondary,50
property damage only,clear,dry,daylight,44.650133683405706,-63.59664419446807,tertiary,50
non-fatal injury,clear,dry,daylight,44.609743061852406,-63.48356304357583,residential,40
property damage only,clear,dry,daylight,44.6527405573467,-63.60761808207893,residential,40
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.74348378315567,-63.274549061570355,residential,40
property damage only,clear,dry,daylight,44.64380438352119,-63.60360308352257,residential,40
property damage only,clear,dry,dark,44.64999463975592,-63.57994535517346,residential,40
property damage only,clear,dry,daylight,44.70651352843001,-63.66395145347518,residential,40
property damage only,clear,dry,daylight,44.67341230181293,-63.64498939904345,primary,50
property damage only,clear,dry,daylight,44.65701032386322,-63.640102945804706,residential,40
property damage only,clear,dry,daylight,44.66111045759653,-63.6361621155179,residential,50
property damage only,clear,dry,daylight,44.66783961155246,-63.56697822208752,residential,40
non-fatal injury,clear,dry,dark,44.77986066272979,-63.590913199402394,secondary,50
non-fatal injury,clear,dry,daylight,44.92427648420438,-63.56720147657504,residential,40
property damage only,clear,dry,daylight,44.64407197155296,-63.570819711784296,tertiary,50
property damage only,clear,dry,daylight,44.78555762411159,-63.59811338305538,primary,30
property damage only,clear,dry,daylight,44.72680184732457,-63.68579004113528,highway,100
property damage only,clear,dry,daylight,44.65102548809155,-63.60168535136985,residential,40
property damage only,clear,dry,dawn,44.6997122370889,-63.48814844020126,residential,50
property damage only,clear,dry,daylight,44.69845203487082,-63.666244847009715,tertiary,50
property damage only,clear,dry,daylight,44.661391781579326,-63.674977880049475,highway,100
property damage only,clear,dry,daylight,44.7518560039006,-63.66435670501708,primary,60
property damage only,overcast,dry,daylight,44.63202700901511,-63.63390276183424,residential,40
property damage only,clear,dry,daylight,44.6516177152788,-63.673010580900915,residential,20
property damage only,clear,dry,daylight,44.64762185620466,-63.575621419309144,residential,40
non-fatal injury,clear,dry,daylight,44.70105500970185,-63.82589776435333,highway,110
property damage only,clear,dry,daylight,44.68220952053351,-63.660418267592874,primary,50
property damage only,clear,dry,daylight,44.646748230865725,-63.59155262346357,primary,50
non-fatal injury,clear,dry,daylight,44.697983703800936,-63.49026699344252,residential,40
property damage only,clear,dry,daylight,44.69048311066231,-63.49481005806414,secondary,60
property damage only,clear,dry,daylight,44.64677934900119,-63.59075846923958,primary,50
non-fatal injury,clear,dry,daylight,44.655298577090605,-63.733151648544386,residential,40
property damage only,clear,dry,daylight,44.65824912187248,-63.59755988135364,tertiary,50
property damage only,clear,dry,daylight,44.69232688658039,-63.56320376581252,highway,80
property damage only,clear,dry,daylight,44.688060863264624,-63.557470984988,highway,80
non-fatal injury,overcast,dry,daylight,44.47233306924207,-63.64131217007488,secondary,50
property damage only,clear,dry,daylight,44.659374547831845,-63.65027010877238,residential,40
property damage only,clear,dry,dark,44.66273488758053,-63.62236744062975,primary,60
property damage only,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.67389170252998,-63.61017311954586,primary,70
property damage only,clear,dry,daylight,44.77933489461797,-63.721574612906544,highway,100
property damage only,clear,dry,daylight,44.69048311066231,-63.49481005806414,secondary,60
property damage only,clear,dry,daylight,44.643240563796226,-64.01174081994793,primary,70
property damage only,clear,dry,daylight,44.64808165060661,-63.54047931590152,residential,40
property damage only,clear,dry,daylight,44.669227273147705,-63.663651780833675,residential,40
property damage only,clear,dry,daylight,44.78773697884404,-63.709606851045265,tertiary,50
property damage only,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.65271551716909,-63.64977949628353,tertiary,50
property damage only,clear,dry,daylight,44.92988015509205,-63.54030234165156,residential,40
property damage only,clear,dry,daylight,44.693579401783246,-63.49700720083098,residential,40
property damage only,clear,dry,daylight,45.13830702389278,-62.9491894806651,residential,40
property damage only,clear,dry,daylight,44.851240079638046,-62.67387580642297,residential,40
non-fatal injury,clear,dry,daylight,44.644701267754144,-63.572793073241805,residential,40
property damage only,clear,dry,daylight,44.641416961536166,-63.62072722155073,primary,30
property damage only,clear,dry,daylight,44.697491534565295,-63.54709812056243,residential,40
property damage only,clear,dry,dark,44.75275507657141,-63.56958921952844,residential,40
property damage only,clear,dry,dusk,44.7037186235975,-63.61149619586408,primary,60
non-fatal injury,clear,dry,daylight,44.80512928847333,-63.60480252838692,residential,40
property damage only,clear,dry,dark,44.68226029572066,-63.53744052336068,tertiary,50
property damage only,clear,dry,daylight,44.88225024325999,-63.52091401398449,residential,40
non-fatal injury,clear,dry,daylight,44.65444943113598,-63.592501160963906,tertiary,50
property damage only,clear,dry,daylight,44.92988015509205,-63.54030234165156,residential,40
property damage only,clear,dry,daylight,44.69921368648848,-63.68959169216897,highway,100
property damage only,clear,dry,daylight,44.70276831549997,-63.69426645364018,highway,100
property damage only,clear,dry,daylight,44.64391788935701,-63.57996046771536,residential,40
property damage only,clear,dry,daylight,44.65710480889613,-63.67832100745045,tertiary,50
property damage only,clear,dry,daylight,44.642794179607606,-63.57786865825842,residential,40
property damage only,clear,dry,daylight,44.698378978155105,-63.60496498822515,residential,40
property damage only,clear,dry,daylight,44.688642518297755,-63.59388446891002,highway,100
property damage only,clear,dry,dusk,44.65507842105512,-63.54952436311871,residential,40
property damage only,clear,dry,daylight,44.693367125994776,-63.567656352392085,highway,80
property damage only,clear,dry,daylight,44.6508220225494,-63.63913945608705,residential,40
property damage only,clear,dry,daylight,44.61884926209133,-63.615444885912225,residential,50
property damage only,clear,dry,daylight,44.6595671211203,-63.62874116505648,secondary,50
property damage only,clear,dry,daylight,44.645316264739705,-63.674488784087735,residential,40
property damage only,clear,dry,dark,44.66937412954765,-63.48177518544236,residential,50
property damage only,clear,dry,daylight,44.63592817780047,-63.62187909893768,secondary,50
non-fatal injury,clear,dry,dark,44.8783142946152,-63.53498298518579,residential,40
property damage only,clear,dry,daylight,44.66948525206631,-63.53179683363903,tertiary,50
non-fatal injury,clear,dry,daylight,44.67681110167512,-63.57853469721806,residential,40
property damage only,clear,dry,daylight,44.737042196698155,-63.65273141913059,primary,50
fatal,clear,dry,dark,44.72826563176672,-63.27998302008481,residential,40
property damage only,clear,dry,daylight,44.66611959558393,-63.637099939596474,primary,50
property damage only,clear,dry,daylight,44.70404943953253,-63.46488269367833,primary,60
property damage only,clear,dry,daylight,44.66355748005447,-63.620093057367946,residential,40
property damage only,overcast,dry,daylight,44.72830670526555,-63.32560945313525,residential,40
non-fatal injury,overcast,dry,daylight,44.927518367140095,-63.53717557854195,residential,40
property damage only,clear,dry,daylight,44.72600543136205,-63.69393821724634,secondary,50
property damage only,clear,dry,daylight,44.65082613794709,-63.591594074509715,secondary,50
non-fatal injury,clear,dry,daylight,44.65757748014826,-63.588206762417066,residential,40
non-fatal injury,clear,dry,daylight,44.796502596342954,-63.62533348610588,tertiary,50
property damage only,clear,dry,daylight,44.663291642319216,-63.65481717355022,secondary,50
property damage only,clear,dry,daylight,44.656306653508146,-63.59197772707329,primary,60
fatal,clear,dry,daylight,44.64671493163978,-63.60137596479666,residential,40
property damage only,overcast,dry,daylight,44.87752851316733,-63.529746733149715,residential,40
property damage only,clear,dry,daylight,44.65040624943749,-63.58220690288468,primary,60
property damage only,overcast,dry,daylight,44.64876233411007,-63.60235556216364,tertiary,50
property damage only,overcast,dry,daylight,44.64913868768756,-63.60268734747995,secondary,50
property damage only,overcast,dry,daylight,44.65249777420445,-63.58690683682523,residential,40
property damage only,clear,dry,dawn,44.86172656932378,-63.61815354035009,primary,70
property damage only,rain,wet,daylight,44.78676916938112,-63.65617376543167,residential,40
property damage only,clear,dry,daylight,44.68330032146616,-63.545929814975075,highway,35
non-fatal injury,clear,dry,dark,44.679583489928326,-63.58391221497391,residential,40
non-fatal injury,clear,dry,daylight,44.57567201482851,-63.55223967457625,secondary,50
property damage only,overcast,wet,daylight,44.61533306794925,-63.62139456551272,secondary,50
property damage only,clear,wet,dawn,44.681363584897426,-63.67879328855915,highway,100
property damage only,clear,dry,daylight,44.67202594200173,-63.64498663786531,residential,40
property damage only,clear,dry,daylight,44.745918834124105,-63.635108361020286,secondary,50
non-fatal injury,clear,dry,daylight,44.70852384165911,-63.577297758713875,secondary,50
property damage only,clear,dry,daylight,44.63545903991395,-63.638378208083374,residential,40
property damage only,overcast,dry,daylight,44.77643842014741,-63.695085466024786,residential,40
property damage only,clear,dry,daylight,44.67271510060072,-63.47072577985039,residential,40
property damage only,clear,dry,daylight,44.694206685071784,-63.66094586028852,primary,50
property damage only,rain,wet,daylight,44.643689889045525,-63.603122717276904,residential,40
property damage only,overcast,dry,daylight,44.65431203432628,-63.61675316664613,residential,40
property damage only,clear,dry,daylight,44.74004681609414,-63.561709057251946,highway,100
property damage only,clear,dry,daylight,44.658872867875125,-63.53147277964355,highway,80
non-fatal injury,overcast,dry,daylight,44.78559588120856,-63.59768398985023,secondary,30
property damage only,overcast,wet,daylight,44.64086125982217,-63.59833968202577,secondary,50
property damage only,rain,wet,daylight,44.925569656945456,-63.538082435503085,residential,40
property damage only,clear,dry,daylight,44.74078968247818,-63.66012486216058,highway,100
property damage only,rain,wet,daylight,44.65545130074834,-63.59373477767816,tertiary,50
property damage only,clear,dry,daylight,44.69807556875438,-63.69171126210987,secondary,50
property damage only,rain,wet,daylight,44.652049710384375,-63.6304381976809,secondary,50
property damage only,overcast,dry,daylight,44.76667765035251,-63.68202841222053,residential,40
property damage only,rain,wet,dark,44.681363584897426,-63.67879328855915,highway,100
property damage only,rain,wet,dusk,44.70127319985852,-63.67790249268014,tertiary,50
property damage only,clear,dry,daylight,44.629869778589175,-63.621827007930406,residential,40
property damage only,fog,wet,daylight,44.73971141851108,-63.46399370498105,tertiary,50
property damage only,rain,wet,dusk,44.65278967069862,-63.62190792820193,residential,50
property damage only,clear,dry,daylight,44.69832088589916,-63.60573431468341,residential,40
non-fatal injury,clear,dry,daylight,44.6610420954683,-63.58671553111472,primary,50
property damage only,clear,dry,daylight,44.66618128305438,-63.53566461286629,residential,40
property damage only,overcast,dry,daylight,44.71280213980213,-63.56243019628387,residential,20
property damage only,clear,dry,dark,44.68155801191846,-63.81177856427776,highway,110
property damage only,clear,dry,daylight,44.744816861338535,-63.65645690380361,highway,100
non-fatal injury,clear,dry,daylight,44.65437849401125,-63.630955308217985,residential,40
property damage only,clear,dry,daylight,44.66555441492152,-63.56669103684269,tertiary,40
property damage only,clear,dry,daylight,44.63767399063462,-63.59669301557743,residential,40
non-fatal injury,clear,dry,daylight,44.74484415696824,-63.65640668494967,highway,100
property damage only,fog,wet,dark,44.81807183356036,-63.61205859517089,primary,60
fatal,clear,dry,daylight,44.664414649076186,-63.61973637583387,secondary,50
non-fatal injury,clear,dry,daylight,44.68911584289853,-63.50484380084981,tertiary,50
property damage only,clear,dry,daylight,44.8158266263802,-63.76496760387922,primary,70
non-fatal injury,clear,dry,daylight,44.73935235738493,-63.65490463837047,residential,40
non-fatal injury,clear,dry,daylight,44.64790254846413,-63.544071755666494,residential,40
non-fatal injury,clear,dry,daylight,44.652028789055485,-63.650225852073255,residential,40
property damage only,overcast,dry,daylight,44.67155769366218,-63.57595922722492,residential,40
property damage only,clear,dry,daylight,44.66067952361429,-63.60104098738585,secondary,50
property damage only,clear,dry,daylight,44.64289560642329,-63.58622996365987,residential,40
property damage only,clear,dry,dark,44.62053921301761,-63.73326867539964,residential,40
property damage only,clear,dry,daylight,44.65156976215573,-63.43871019911769,secondary,60
property damage only,clear,dry,daylight,44.700793762484274,-63.46187776130351,secondary,60
property damage only,clear,dry,daylight,44.61509230361801,-63.43144036241641,residential,50
property damage only,strong wind,wet,dark,44.65056823005835,-63.61318227829734,primary,60
property damage only,rain,wet,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,dark,44.63099053278588,-63.63086574608851,residential,50
property damage only,clear,dry,daylight,44.665876075564455,-63.57079397543961,residential,40
property damage only,overcast,wet,daylight,44.66133103625682,-63.66383919456496,secondary,50
property damage only,overcast,dry,dusk,44.674103766783944,-63.59037995034392,secondary,50
property damage only,overcast,wet,dark,44.63113589766952,-63.63225411871343,secondary,50
property damage only,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,rain,wet,dark,44.64489264063895,-63.61893580231278,residential,40
property damage only,clear,dry,dark,44.65495665972026,-63.673175324479345,highway,100
property damage only,clear,dry,daylight,44.64720083984763,-63.60141881769946,secondary,50
non-fatal injury,clear,dry,daylight,44.78559588120856,-63.59768398985023,secondary,30
property damage only,clear,dry,dark,44.65939956698468,-63.6182071841379,residential,40
property damage only,clear,dry,daylight,44.64719272370172,-63.59090138312286,primary,60
property damage only,clear,dry,dark,44.66842548624756,-63.555844591304776,secondary,50
non-fatal injury,clear,dry,daylight,44.6453253352249,-63.615497784177045,primary,50
non-fatal injury,clear,dry,daylight,44.64356319012368,-63.65395209190161,highway,100
property damage only,clear,dry,daylight,44.649244705130755,-63.599649151786295,tertiary,50
property damage only,clear,dry,daylight,44.68047168713872,-63.499115885807896,residential,40
non-fatal injury,clear,dry,dark,44.67701826129465,-63.92238055073512,primary,70
property damage only,clear,dry,dark,44.69358539986932,-63.49975858649152,highway,100
property damage only,clear,dry,daylight,44.672590084861,-63.57295417134976,residential,40
property damage only,clear,dry,daylight,44.698378978155105,-63.60496498822515,residential,40
property damage only,clear,dry,dark,44.66675640971596,-63.57297239047239,residential,40
non-fatal injury,clear,dry,daylight,44.49674837048622,-63.90013825745174,secondary,50
property damage only,clear,dry,daylight,44.65169901515384,-63.61717949327124,residential,40
non-fatal injury,clear,dry,daylight,44.619219652427006,-63.4800241515649,tertiary,60
property damage only,clear,dry,daylight,44.67175304602278,-63.51826792402743,tertiary,50
property damage only,clear,dry,daylight,44.64453302001209,-63.600294168430146,secondary,50
property damage only,clear,dry,daylight,44.65914684417711,-63.59632038311416,tertiary,50
property damage only,clear,dry,daylight,44.84218281886319,-63.57687221974026,residential,40
property damage only,clear,dry,daylight,44.68875535216084,-63.88044213868009,primary,70
non-fatal injury,clear,dry,daylight,44.778333039425675,-63.08494841909311,residential,40
property damage only,clear,dry,daylight,44.62131556353617,-63.61718523878383,secondary,50
property damage only,clear,dry,daylight,44.69832088589916,-63.60573431468341,residential,40
property damage only,clear,dry,daylight,44.66626653356256,-63.555508586773115,secondary,50
property damage only,clear,dry,dark,44.645022719518735,-63.571522600019634,tertiary,50
property damage only,clear,dry,daylight,44.66630130369715,-63.596797406562565,primary,50
property damage only,clear,dry,daylight,44.78361418983266,-63.673897782384266,residential,50
property damage only,clear,dry,daylight,44.91068351995847,-63.53547321389439,residential,40
property damage only,clear,dry,daylight,44.670746450407776,-63.53546696060935,highway,100
non-fatal injury,clear,dry,daylight,44.69561568167052,-63.496608117535075,primary,60
property damage only,clear,dry,daylight,44.65329316017189,-63.63023726459228,secondary,50
property damage only,clear,dry,daylight,44.70799245222497,-63.58793444814258,secondary,50
property damage only,clear,dry,daylight,44.65298718591166,-63.58626856164292,residential,40
property damage only,clear,dry,daylight,44.76040981046987,-63.563586827020266,highway,100
property damage only,clear,dry,daylight,44.683520924764935,-63.51789332776675,residential,40
property damage only,clear,dry,daylight,44.78939555106819,-63.64232298071272,secondary,50
non-fatal injury,clear,dry,daylight,44.65334744445633,-63.678882584186994,residential,20
property damage only,clear,dry,daylight,44.66340300071489,-63.5932482950292,residential,30
property damage only,clear,dry,daylight,44.65346049952342,-63.612720884256014,secondary,50
property damage only,clear,dry,daylight,44.69847293320443,-63.5799115761762,residential,40
non-fatal injury,clear,dry,daylight,44.70722163056162,-63.58902491226377,secondary,50
property damage only,clear,dry,daylight,44.708810101393034,-63.59518896225857,tertiary,50
property damage only,clear,dry,daylight,44.662504719113464,-63.60658480027037,tertiary,50
property damage only,clear,dry,daylight,44.80418806162428,-63.60912989125977,highway,100
property damage only,clear,dry,daylight,44.63825118487862,-63.573650052960254,residential,40
property damage only,clear,dry,dark,44.6818395835012,-63.52138622162843,tertiary,50
property damage only,clear,dry,daylight,44.68351215087105,-63.533489853664385,residential,40
property damage only,clear,dry,daylight,44.668077025907046,-63.50690665965915,residential,40
property damage only,overcast,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.68401649950471,-63.57962852427105,residential,40
non-fatal injury,clear,dry,daylight,44.652049710384375,-63.6304381976809,secondary,50
property damage only,clear,dry,daylight,44.67341158289437,-63.52958701795007,tertiary,50
property damage only,rain,wet,daylight,44.6713690945496,-63.67757902481016,highway,100
non-fatal injury,clear,dry,daylight,44.68201508813925,-63.60788614392285,residential,40
property damage only,clear,dry,daylight,44.63494152860816,-63.621212941027785,secondary,50
property damage only,clear,dry,daylight,44.66273488758053,-63.62236744062975,primary,60
property damage only,overcast,dry,daylight,44.65223296592227,-63.6149906990032,primary,60
property damage only,clear,dry,dark,44.64160969324476,-63.56993811931286,tertiary,50
property damage only,rain,wet,daylight,44.70134156384216,-63.69350467536864,highway,100
property damage only,clear,dry,daylight,44.66086874065088,-63.62778397828628,primary,50
property damage only,rain,wet,daylight,44.799991961708486,-63.73756114875592,primary,70
non-fatal injury,rain,wet,dusk,44.54158171781478,-63.641329237072135,secondary,50
property damage only,rain,wet,dark,44.693367125994776,-63.567656352392085,highway,80
property damage only,overcast,dry,daylight,44.670567168233056,-63.525612368292144,residential,40
non-fatal injury,clear,dry,daylight,44.6857650003851,-63.563026606634445,residential,40
non-fatal injury,clear,dry,daylight,44.68544414847277,-63.569635870398045,primary,60
property damage only,clear,dry,daylight,44.67241128516956,-63.51803408270053,residential,40
property damage only,clear,dry,daylight,44.69942533694308,-63.583808679507754,secondary,50
property damage only,clear,dry,daylight,44.65495118508224,-63.62995252535639,residential,40
property damage only,clear,dry,daylight,44.64086125982217,-63.59833968202577,secondary,50
property damage only,clear,dry,daylight,44.74834049462488,-63.788230630201035,residential,50
property damage only,clear,dry,daylight,44.641852412226825,-63.620113995671296,primary,30
property damage only,clear,dry,daylight,44.647159140054185,-63.57275420824945,tertiary,50
property damage only,clear,dry,daylight,44.67180120625304,-63.52545951325471,secondary,50
property damage only,clear,dry,daylight,44.69274962157195,-63.60038819812298,residential,40
property damage only,clear,dry,daylight,44.6794338499829,-63.55246734063313,residential,40
property damage only,clear,dry,daylight,44.784006767645586,-63.68056388422163,residential,50
property damage only,clear,dry,daylight,44.69425685355971,-63.54768608976526,residential,40
property damage only,clear,dry,daylight,44.64786742666706,-63.57153792322827,tertiary,50
non-fatal injury,clear,dry,daylight,44.671903788086176,-63.4881420375794,residential,40
property damage only,clear,dry,daylight,44.70341973618887,-63.61183386859524,primary,60
property damage only,clear,dry,daylight,44.67175304602278,-63.51826792402743,tertiary,50
non-fatal injury,clear,dry,daylight,44.710901126684554,-62.9971973458478,residential,40
property damage only,clear,dry,daylight,44.659146017716054,-63.66956593572025,secondary,50
property damage only,clear,dry,daylight,44.66794729363186,-63.57066291982704,tertiary,50
property damage only,clear,dry,daylight,44.64653880794305,-63.673267114004894,tertiary,50
property damage only,clear,dry,daylight,44.64724705363256,-63.42239713827272,secondary,60
fatal,clear,dry,daylight,44.77536411255514,-63.63371218811437,secondary,50
property damage only,clear,dry,daylight,44.66353934052507,-63.592997400014475,primary,50
property damage only,clear,dry,daylight,44.6423723337294,-63.60372694072621,secondary,50
property damage only,clear,dry,daylight,44.67096569168995,-63.5347877213572,secondary,50
property damage only,clear,dry,daylight,44.65717951955956,-63.59204967265993,residential,40
property damage only,clear,dry,dark,44.64338920181743,-63.57947602366308,residential,40
property damage only,overcast,dry,daylight,44.77679024624577,-63.696442050063695,primary,50
property damage only,clear,dry,daylight,44.66841265196782,-63.57480531543669,secondary,50
property damage only,clear,dry,daylight,44.66756945993795,-63.59702487690033,residential,40
property damage only,clear,dry,daylight,44.671698759970305,-63.53203154844758,tertiary,50
non-fatal injury,clear,dry,daylight,44.68796271200489,-63.67721719504815,highway,100
property damage only,clear,dry,daylight,44.64889186739852,-63.61017578493384,primary,60
property damage only,clear,dry,daylight,44.654991563702616,-63.747185400673395,residential,40
property damage only,clear,dry,dusk,44.68196391651167,-63.660857116784435,residential,40
property damage only,clear,dry,daylight,44.67187344744646,-63.66683600027294,residential,40
non-fatal injury,clear,dry,daylight,44.60769504028251,-63.62210706169963,tertiary,50
property damage only,clear,dry,daylight,44.61687750159919,-63.62212947469039,residential,40
property damage only,clear,dry,dusk,44.66353934052507,-63.592997400014475,primary,50
property damage only,clear,dry,dark,44.63715532927733,-63.5785187677652,residential,40
non-fatal injury,clear,dry,daylight,44.68094540230513,-63.54891079623052,residential,20
property damage only,overcast,dry,daylight,44.63999593441466,-63.57040146900484,tertiary,50
property damage only,clear,dry,daylight,44.89243625140339,-63.46121818885462,residential,40
property damage only,clear,dry,dark,44.6735933725994,-63.57751859823355,residential,40
property damage only,overcast,dry,daylight,44.65134053088574,-63.5861132441798,tertiary,40
